id,ie_committee_id,amount,date,race_id,candidate_name,purpose,raw,created_at,is_fake
694,428,60971.21,2024-10-29,21,Timothy Jackson,Popular sing able experience nothing goal.,{},2024-03-29 19:10:06,True
695,497,295.67,2025-03-24,61,Erik Shepherd,Price magazine floor leave drive article.,{},2024-12-08 15:37:37,True
696,26,55756.28,2025-07-20,4,Monica Edwards,Customer break southern black option.,{},2025-07-23 11:14:30,True
697,176,74063.9,2024-11-18,96,Brandon Herrera,Most fall election pay laugh guy.,{},2024-07-28 07:34:04,True
698,177,55481.69,2024-10-25,36,Helen Wu,Small during door.,{},2024-06-12 13:55:00,True
699,348,1263.75,2025-09-05,80,Anna Wiggins,Black management truth data.,{},2025-05-13 01:53:17,True
700,332,48014.0,2024-11-23,92,Anna Wilson,Easy mean large those.,{},2025-06-16 16:26:04,True
701,351,58981.93,2024-08-07,90,Kayla Garcia,Ask past occur class at take sort.,{},2024-11-02 00:35:51,True
702,166,70196.32,2024-10-13,23,George Graham,Often Mrs deal new TV.,{},2025-07-20 18:40:12,True
703,146,99846.67,2025-08-12,5,Billy Johnson,Finally green senior model interview method light agency.,{},2024-01-08 22:14:34,True
704,119,5966.11,2024-11-01,11,Michael Riddle,Authority really entire weight point and one including.,{},2025-10-12 05:12:37,True
705,188,6543.56,2025-08-02,67,Damon Morris,Seven start beyond heart region concern action.,{},2025-07-16 02:05:21,True
706,443,41421.26,2025-01-15,58,William Jones,Son growth involve range.,{},2025-08-26 09:39:17,True
707,178,58988.92,2025-06-13,78,Wendy Harris,Response run thousand method candidate card ten.,{},2023-12-29 13:20:10,True
708,223,17889.52,2023-10-22,20,Matthew Leonard,Away statement usually.,{},2025-08-10 15:09:21,True
709,352,31080.55,2025-09-07,39,Michael Reyes,Likely popular turn with realize wish happen.,{},2024-10-12 13:57:14,True
710,325,92997.33,2024-11-29,54,Shelley Thompson,Foreign than truth into.,{},2024-06-19 22:57:48,True
711,136,64562.27,2024-07-24,13,Kristin Little,Prove those for position resource her simple consumer.,{},2024-12-24 01:17:28,True
712,313,27121.03,2025-04-22,45,Amber Johnson DDS,Instead scientist north receive product.,{},2023-12-13 12:41:21,True
713,443,50654.89,2025-08-01,28,Jasmine Juarez,Option author news structure summer practice rich.,{},2025-01-22 00:57:23,True
714,93,99540.88,2024-01-10,10,Evelyn Hunter,Different safe compare song.,{},2024-10-06 17:05:05,True
715,307,57301.62,2025-04-06,11,John Goodman,Design herself activity kind vote.,{},2024-09-29 02:06:21,True
716,6,13714.93,2025-10-05,52,Erin Taylor,Modern recognize address employee draw reach.,{},2024-11-02 20:11:17,True
717,119,21303.95,2024-07-15,80,Angela Gardner,Back where image television.,{},2024-06-29 04:14:24,True
718,428,13475.91,2025-03-23,19,Lance Barry,Billion page today sell level produce.,{},2024-01-18 05:25:59,True
719,227,91942.49,2025-09-23,63,Heather Merritt,Attack represent else seat single economic local.,{},2025-05-30 18:24:23,True
720,358,76003.14,2023-12-31,8,Alexander Flores,Reality during and nothing good wait.,{},2025-02-09 09:43:25,True
721,273,32804.65,2024-02-24,40,Paige Berry,Point turn establish choose.,{},2024-11-22 09:15:12,True
722,436,67931.42,2024-10-09,55,Jeffery Nash,However single machine arrive game thing.,{},2023-11-15 00:15:56,True
723,260,17313.11,2025-05-16,79,Sharon Lawson,Range better mention cell skill.,{},2023-11-18 08:59:49,True
724,338,74379.35,2024-03-02,95,Sabrina Floyd,Media fly service foot evening someone find school.,{},2025-06-03 13:33:03,True
725,190,26465.54,2024-08-05,89,Stephen Keller,Gas wonder relationship then dream.,{},2025-09-15 01:19:04,True
726,143,25681.19,2025-05-31,24,Lisa Lambert,Suffer why whatever born certainly table box.,{},2025-05-18 00:12:27,True
727,47,24180.07,2024-04-02,82,Jennifer Davis,Economy participant month offer east increase.,{},2024-06-23 09:50:11,True
728,3,11807.19,2024-10-11,41,Samantha Wilson,Item animal mean over which.,{},2025-02-06 22:12:03,True
729,332,85783.66,2023-10-22,62,Tina Johnson,Method energy together sister follow time.,{},2024-08-02 22:02:47,True
730,208,60241.84,2023-12-01,100,Herbert Thompson,Ahead although material quite break bank.,{},2025-05-25 18:13:32,True
731,52,67252.82,2025-02-05,48,Melissa Burns,Analysis option water election police security hold.,{},2025-02-16 22:33:36,True
732,446,97409.15,2024-09-26,27,Dennis Gardner,Serious vote anyone member.,{},2025-01-28 00:21:34,True
733,319,54612.1,2023-11-14,47,Cathy Adams,List one responsibility medical rate run.,{},2024-11-07 15:03:37,True
734,189,80617.87,2025-08-08,32,Jamie Johnson,Manage team more.,{},2025-08-04 14:37:41,True
735,81,90575.63,2024-10-21,27,Tammy Campbell,Rest vote not.,{},2024-12-05 21:37:29,True
736,241,36225.43,2025-01-15,65,Frank Farrell,System vote miss meet happen character.,{},2024-07-25 23:38:34,True
737,389,21649.24,2024-07-26,64,Mr. Henry Jones,Beyond leave know fear.,{},2025-08-06 10:56:20,True
738,125,11828.91,2025-07-25,41,Travis Robinson,Unit enough worry beyond.,{},2025-08-26 22:49:42,True
739,460,16766.84,2023-12-31,41,Robert Jackson,Help security political end.,{},2025-08-05 22:44:13,True
740,77,68174.65,2025-09-29,92,Derrick Henderson,Brother into street he.,{},2025-03-01 23:33:48,True
741,113,14806.01,2025-01-02,31,Lawrence Mckenzie,Old simple herself travel purpose defense.,{},2024-03-12 16:13:36,True
742,129,69897.05,2025-04-15,13,Claudia King,Information per enter we.,{},2024-11-10 09:16:20,True
743,379,20531.18,2025-06-06,45,Cynthia Morales,Room chance respond reason democratic professional open.,{},2024-06-09 23:54:54,True
744,409,74242.22,2024-02-26,74,Ricky Potts,Exactly road human perform network peace.,{},2024-01-06 00:51:38,True
745,454,43301.85,2024-08-07,56,Samuel Moore,Tonight figure development send eat eat red.,{},2024-12-27 10:29:05,True
746,85,55215.61,2024-10-06,63,Ashley Moore,Control order describe go something above nothing.,{},2025-05-02 15:23:26,True
747,102,88659.33,2025-10-10,48,Jeffrey White,Usually outside argue difficult.,{},2024-01-25 21:54:38,True
748,10,1330.34,2025-07-25,91,Darlene Berry,Your must star administration need when.,{},2024-03-16 01:39:14,True
749,133,85682.9,2025-07-02,42,Maurice Martin,Significant two article participant.,{},2024-12-15 12:00:21,True
750,395,32674.43,2023-12-27,67,Anna Gutierrez,Why leave prevent under something more father.,{},2024-07-08 00:12:31,True
751,23,99901.85,2024-08-08,40,Joshua Hudson,Prevent according likely it nor compare us.,{},2025-05-12 13:49:34,True
752,401,51900.56,2025-04-06,79,Amanda Valencia,Week cell including professor realize skin challenge.,{},2025-01-30 18:27:18,True
753,457,29331.34,2024-01-30,61,Keith Perry,These scientist get girl job.,{},2024-11-29 16:29:32,True
754,440,67906.06,2024-12-17,21,Rhonda Brown,Light future range item.,{},2023-11-26 14:56:10,True
755,266,37966.35,2025-01-29,47,Michael Kramer,Fire research clearly race all discover candidate.,{},2025-01-25 03:26:43,True
756,377,34795.17,2025-07-20,57,Audrey Day,Worker begin wish message another agency could money.,{},2024-09-23 00:48:34,True
757,384,18052.01,2023-11-20,25,Joshua Harper,Eye outside anything space nor civil.,{},2023-10-26 23:41:36,True
758,445,73280.89,2024-06-26,58,Mr. Jason Frank,Example could rise growth entire agency.,{},2024-04-25 13:48:52,True
759,12,76638.64,2024-05-23,97,Seth Holmes,Direction instead century peace while word evening.,{},2024-03-12 02:21:51,True
760,81,63040.65,2024-01-06,47,Dana Murray,Church mouth nature body least good.,{},2025-08-13 20:40:17,True
761,445,50713.32,2024-12-03,60,Robert Yang,Look floor first state not wall serve.,{},2024-12-19 10:43:45,True
762,371,21836.82,2023-12-06,3,Erin Whitaker,Language similar eight decide yourself.,{},2024-09-04 23:35:43,True
763,269,6142.69,2025-01-12,46,Charles Francis,Option thought would himself sometimes dream campaign radio.,{},2025-05-02 16:16:53,True
764,276,13384.59,2023-10-27,87,Aaron Reed,Daughter PM as happy attention.,{},2025-05-27 00:12:04,True
765,70,41864.71,2024-09-27,97,David Jones,Evidence audience fish article real billion.,{},2024-08-31 06:03:28,True
766,104,93714.3,2025-06-04,86,Heather Adams,Long chair body agent focus.,{},2024-07-03 08:43:28,True
767,43,97198.8,2025-05-31,59,Kyle Jenkins,Long enough ok must statement.,{},2025-01-01 16:30:42,True
768,192,84934.05,2024-09-01,9,Shannon Burnett,Table sometimes learn hit home.,{},2025-09-26 08:18:57,True
769,44,37072.23,2023-10-26,18,Robert Myers,Blood argue region issue.,{},2025-05-09 18:24:54,True
770,326,94118.5,2023-11-14,96,Barbara Strong,Alone through college.,{},2025-07-18 05:11:46,True
771,13,98821.7,2025-01-23,28,Christina Jackson,Book budget either understand.,{},2024-07-16 17:06:57,True
772,428,30144.0,2024-06-09,13,David Dyer,Second there make knowledge.,{},2024-07-20 18:04:08,True
773,425,90459.84,2023-12-24,37,John Russo,Produce could feel field wear field amount.,{},2024-10-27 07:29:44,True
774,480,94318.45,2024-02-15,62,Deborah Logan,Four put kitchen six.,{},2024-01-22 20:12:21,True
775,474,33813.05,2025-02-27,49,Amanda Mcconnell,Law tax simply should cup.,{},2024-04-13 14:35:10,True
776,436,69826.53,2024-08-02,66,Jessica Blevins,Eye but interest before perhaps.,{},2024-06-10 04:41:42,True
777,357,67596.93,2023-12-04,28,Christopher Harvey,Who season will.,{},2025-05-31 17:52:34,True
778,377,48806.61,2023-10-29,31,Chad Fuller,Second daughter keep word different available.,{},2023-11-06 22:20:55,True
779,226,98761.22,2024-08-13,76,Madeline Hawkins,Wear life be when light ground.,{},2024-03-07 23:23:58,True
780,276,47306.68,2024-06-14,68,Courtney Walton,Final why run.,{},2023-12-24 15:14:26,True
781,16,86186.33,2024-05-31,89,David Cooper,Base thousand also late heart pass their down.,{},2025-09-30 05:59:13,True
782,498,84937.96,2024-09-20,32,Morgan May,Trade part force identify on others magazine.,{},2025-08-14 10:24:19,True
783,260,18512.68,2024-12-04,75,Sherry Monroe,Gas determine stuff lay down.,{},2025-05-10 18:09:06,True
784,282,73886.45,2024-09-23,10,Melissa Lee,Friend together bill range rock of.,{},2024-11-24 02:34:32,True
785,409,17666.07,2025-09-21,20,Lauren Perez,Subject science happy interest mention.,{},2024-07-22 19:58:58,True
786,336,78303.84,2024-04-21,29,Lance Henson,Nearly particularly store left song.,{},2023-12-22 21:03:55,True
787,338,86901.41,2025-01-17,50,Rachael Grant,Condition behavior heart put.,{},2025-07-03 03:25:26,True
788,411,82781.24,2024-03-07,58,Kelly Gardner,Newspaper want for window per.,{},2025-04-14 15:21:41,True
789,353,74800.6,2025-07-12,25,Joel Wood,That series appear social hold.,{},2024-09-23 13:06:34,True
790,389,64551.3,2025-06-29,98,Sarah Williams,House computer hospital avoid purpose product police wonder.,{},2025-10-11 06:28:43,True
791,200,27055.94,2024-09-12,37,Jason Hobbs,Power blue over.,{},2024-09-19 14:46:18,True
792,171,11465.88,2025-01-05,81,Joseph Martin,Evening fund his remain cover theory.,{},2025-08-20 04:01:07,True
793,168,92683.48,2023-11-21,20,Courtney Morse,New stuff provide responsibility capital.,{},2024-07-04 19:00:05,True
794,481,16986.32,2025-09-28,2,Troy Johnson,You care order ten why.,{},2024-12-01 22:15:54,True
795,278,96473.85,2025-06-28,85,Jason Rodriguez,Low society management agreement year.,{},2024-04-07 04:48:53,True
796,106,78514.11,2023-11-04,99,Ellen Jordan,Expect reason answer evidence.,{},2024-07-29 17:02:52,True
797,209,83129.02,2024-03-09,87,Jonathan Yates,Task who peace only from effort accept.,{},2024-01-17 22:19:45,True
798,138,80018.21,2024-02-20,17,John Martinez,Other well TV leg message.,{},2025-02-06 04:29:33,True
799,302,56621.16,2025-06-25,94,Christine Moss,Occur agent anything kitchen recently among ask much.,{},2025-04-01 14:32:28,True
800,198,12290.19,2024-03-10,67,Daniel Smith,Maybe put different course speech significant quickly.,{},2024-06-27 16:21:53,True
801,30,44812.05,2025-05-01,72,Steven Price,Drive back notice air.,{},2024-03-27 12:37:19,True
802,348,88250.46,2024-10-20,49,Christopher Moore DVM,Mouth door his.,{},2025-09-23 01:15:54,True
803,23,91591.24,2024-04-06,56,Rhonda Perry,Third half stay pretty.,{},2024-04-11 04:16:59,True
804,292,59302.87,2024-06-14,84,Brianna Maddox,Office require glass system.,{},2024-03-18 16:21:28,True
805,104,60560.75,2023-11-16,34,Meghan Bradley,Must another able require government.,{},2025-07-13 19:59:58,True
806,175,7516.42,2024-03-09,50,Dawn Miller,Seven decision as including.,{},2024-12-03 07:08:01,True
807,337,84906.18,2024-10-10,26,Eric Moore,Performance teacher response scene bed.,{},2024-02-04 23:31:54,True
808,266,72072.14,2025-01-20,79,Ronald Jones,Particularly recent reflect.,{},2025-03-18 01:06:26,True
809,73,7153.26,2024-02-06,19,Dan Roberts,Later necessary second something discuss until.,{},2024-10-18 22:31:55,True
810,499,58263.24,2025-02-01,94,Elizabeth Brown,School really never example.,{},2025-07-09 17:37:34,True
811,194,1569.5,2025-09-04,89,Linda Davis,Newspaper bag ask boy painting because attack.,{},2025-05-19 00:38:05,True
812,95,48525.89,2023-12-07,48,Robert Nelson,Impact as PM degree ground end bank stay.,{},2025-10-07 00:22:16,True
813,359,49586.96,2025-02-12,14,Heather Bailey,Mother office rich book.,{},2024-02-14 23:02:06,True
814,385,5817.57,2025-10-11,54,Michael Riley,Not week quickly animal sign among north.,{},2025-08-31 04:56:17,True
815,334,19146.02,2023-10-24,2,Richard Anderson,Important keep other actually.,{},2023-12-07 09:02:09,True
816,185,37722.73,2024-11-06,43,Kelly Ibarra,Knowledge and decision cover.,{},2025-05-30 00:44:57,True
817,334,95351.09,2025-02-09,97,Justin Wolfe,Hour cover practice half usually instead else.,{},2024-03-02 14:51:16,True
818,213,91300.26,2025-05-23,41,Stacy Schmidt,Then possible trouble big wonder different stage.,{},2024-08-20 17:07:37,True
819,321,3552.74,2023-11-16,75,Robert Pruitt,Its story research even beautiful early protect box.,{},2024-08-08 09:02:45,True
820,197,61388.75,2024-03-31,10,Jade Herring,Almost spring red race actually.,{},2025-07-14 21:01:57,True
821,72,21504.31,2024-08-29,22,Daniel Spencer,Song throw health cultural somebody detail require give.,{},2025-03-21 07:27:13,True
822,281,52916.93,2025-10-07,79,Matthew Fleming,Pressure month modern society project country certainly.,{},2025-04-14 08:31:56,True
823,299,67543.69,2025-09-25,1,Jennifer Garza,Lawyer successful west opportunity blood.,{},2024-06-04 16:45:12,True
824,347,96624.32,2024-05-24,71,Amber Park,Once scientist girl fast relate wide.,{},2025-10-08 02:14:09,True
825,456,51490.55,2024-02-25,98,Juan Ortiz,Rock same thus draw.,{},2025-02-19 13:49:31,True
826,266,93604.53,2025-06-22,98,Nicholas Anderson,Beat quite explain ago size leave.,{},2024-02-22 11:44:29,True
827,16,52575.96,2024-04-09,12,Joe Brooks,Every but reflect day spend drive.,{},2024-07-19 15:54:19,True
828,453,89597.37,2025-07-14,59,Marissa Mason,Dream class evidence lead wall.,{},2023-11-24 12:41:29,True
829,51,28306.16,2025-02-20,96,Victor Scott DDS,Agency force maintain spring claim once.,{},2024-12-24 08:42:40,True
830,90,91417.28,2024-04-04,27,Olivia Bullock,Under resource else among staff.,{},2024-09-15 16:41:48,True
831,361,40085.37,2025-03-16,32,Tonya King,May decide score site six tend per.,{},2024-08-18 09:49:52,True
832,400,97322.45,2024-05-02,66,Karen Mays,Conference maybe down edge.,{},2025-02-21 22:37:04,True
833,16,50808.58,2024-07-01,43,Catherine Harris,Book plant with talk cold.,{},2025-05-03 11:44:39,True
834,286,66268.26,2024-08-06,37,Austin Carter,Who relate now PM final skill.,{},2024-02-26 04:33:01,True
835,134,78227.08,2025-08-23,35,Scott Fisher,Early plant population TV.,{},2024-04-17 10:21:47,True
836,108,80241.61,2024-09-23,63,Natasha Sanchez,Traditional trial including direction child within tonight.,{},2024-01-10 09:51:41,True
837,69,77979.19,2025-04-08,26,Michael Cantrell,Year issue fine box sort political.,{},2025-04-15 17:27:12,True
838,89,43210.21,2024-02-12,92,Connie Porter,Eye seven when food road.,{},2025-06-28 02:36:17,True
839,364,49485.66,2024-04-06,64,Melissa Vazquez,Behavior leader worry strong wonder discover question.,{},2023-11-22 02:45:25,True
840,438,41726.12,2024-01-18,72,Michael Mcclain,Star yes environmental share culture side.,{},2025-04-30 20:35:38,True
841,401,95283.58,2024-02-29,100,Christopher Hill,Responsibility bar ground daughter goal.,{},2025-08-24 14:40:13,True
842,483,7358.4,2025-10-17,76,Joe Blanchard,Fact do fill eat or every wonder.,{},2025-03-06 05:11:42,True
843,39,68426.49,2024-03-03,65,Daniel Roach,Couple good travel reason chance relate entire.,{},2025-01-03 02:24:17,True
844,29,80123.08,2024-07-08,30,Louis Rangel,Position middle next official throughout people.,{},2024-02-22 13:52:31,True
845,263,89201.55,2025-07-31,90,Joshua Beck,Wide big inside purpose remain.,{},2024-07-14 08:25:54,True
846,124,4761.05,2024-11-06,76,Steven Brown,By street top win region join.,{},2025-01-16 14:40:51,True
847,241,57042.47,2025-02-16,63,Katherine Gray,Three culture show benefit worker miss.,{},2024-07-14 04:56:00,True
848,169,95859.55,2024-07-13,49,Jeremy Hodge,Team stock media happy.,{},2024-01-27 06:32:55,True
849,263,71625.41,2024-12-02,34,Albert Williams,The however share believe.,{},2024-07-04 16:04:21,True
850,91,11812.76,2023-12-14,16,Heather Maldonado,Heavy skill language plant.,{},2024-04-25 15:12:46,True
851,285,75948.3,2024-07-03,5,Jesus White,Wait step animal deep nothing wall mother.,{},2025-02-18 13:12:18,True
852,34,81092.43,2025-09-08,96,Jason Conner,Remember teacher back situation.,{},2023-11-10 20:03:28,True
853,242,27999.42,2025-08-23,22,Pamela Robinson,Scene key cause activity special head total election.,{},2024-09-27 08:31:46,True
